,id,cari,mig,sex,age,fam_size,rural_urban
3850,174030828,2,0,Man,34,3,Rural
3851,174030825,2,1,Woman,20,3,Rural
3852,174030626,1,0,Man,68,3,Rural
3853,174030607,1,1,Man,44,5,Rural
3854,174030605,2,0,Man,65,3,Rural
3855,174030599,1,0,Woman,26,5,Rural
3856,174030596,2,1,Woman,72,1,Rural
3857,174030189,2,1,Woman,29,8,Rural
3858,174030083,2,1,Woman,54,5,Rural
3859,174030079,2,1,Woman,34,3,Rural
3860,174030076,2,1,Woman,20,3,Rural
3861,174030072,2,1,Woman,22,5,Rural
3862,174030070,2,1,Woman,28,4,Rural
3863,174029907,2,1,Woman,26,3,Rural
3864,174029902,2,1,Man,47,3,Rural
3865,174029896,2,1,Woman,24,4,Rural
3866,174029893,2,1,Woman,44,3,Rural
3867,174029888,2,0,Woman,70,4,Rural
3868,174029764,2,1,Woman,27,7,Urban
3869,174029759,1,1,Woman,22,3,Urban
3870,174029756,1,0,Man,17,7,Urban
3871,174029754,1,0,Woman,34,3,Urban
3872,174029751,2,0,Man,66,2,Urban
3873,174029748,2,1,Woman,59,4,Urban
3874,174029743,1,0,Woman,15,5,Urban
3875,174029742,2,1,Woman,65,4,Urban
3876,174029734,1,0,Woman,72,9,Urban
3877,174029730,1,1,Woman,15,5,Urban
3878,174029610,1,1,Woman,19,5,Urban
3879,174029605,1,1,Woman,40,2,Urban
3880,174029602,2,0,Woman,64,2,Rural
3881,174029597,1,0,Woman,58,5,Rural
3882,174029595,1,1,Woman,50,4,Rural
3883,174029592,2,1,Man,38,6,Rural
3884,174029469,2,0,Woman,74,9,Urban
3885,174029467,1,1,Woman,20,6,Urban
3886,174029463,2,0,Woman,57,12,Urban
3887,174029459,2,1,Woman,43,4,Urban
3888,174029457,2,0,Man,74,7,Urban
3889,174025849,1,0,Woman,32,7,Rural
3890,174025846,1,0,Woman,60,3,Rural
3891,174025844,2,1,Woman,34,5,Rural
3892,174025842,2,0,Woman,43,4,Rural
3893,174025840,3,1,Woman,22,3,Rural
3894,174025837,3,1,Woman,50,5,Rural
3895,174025604,3,0,Woman,30,7,Rural
3896,174025599,1,1,Woman,56,2,Urban
3897,174025596,1,1,Woman,60,6,Urban
3898,174025590,2,0,Woman,81,3,Rural
3899,174025587,1,1,Woman,24,5,Rural
3900,174021001,1,0,Woman,56,4,Rural
3901,174020993,2,1,Man,47,5,Rural
3902,174020982,1,0,Woman,38,7,Rural
3903,174020979,2,0,Woman,50,7,Rural
3904,174020782,1,0,Man,76,2,Rural
3905,174020771,1,0,Woman,30,4,Rural
3906,174020766,2,0,Woman,34,6,Rural
3907,174020373,1,1,Man,83,4,Rural
3908,174020349,1,1,Woman,24,6,Rural
3909,174020310,2,1,Woman,52,4,Rural
3910,174019471,1,0,Man,23,4,Rural
3911,174019291,1,0,Man,73,4,Rural
3912,174019267,2,0,Man,59,4,Rural
3913,174018376,1,1,Man,29,6,Rural
3914,174018347,2,1,Woman,76,3,Urban
3915,174018340,1,0,Man,65,3,Rural
3916,174018335,2,1,Woman,43,4,Rural
3917,174018030,2,1,Woman,29,4,Rural
3918,174017628,1,0,Woman,58,4,Rural
3919,174017624,3,1,Man,50,3,Rural
3920,174017619,2,1,Woman,29,4,Rural
3921,174017476,1,1,Man,35,2,Urban
3922,174017471,2,1,Woman,36,5,Rural
3923,174017468,2,0,Woman,58,7,Rural
3924,174017465,2,1,Man,27,3,Rural
3925,174017425,1,1,Man,35,3,Urban
3926,174017421,2,1,Woman,18,3,Rural
3927,174017416,2,0,Woman,48,5,Rural
3928,174017402,1,0,Woman,30,4,Urban
3929,174017399,1,1,Man,30,2,Rural
3930,174017393,1,0,Woman,69,1,Rural
3931,174017388,1,1,Man,71,4,Rural
3932,174017350,2,1,Woman,40,6,Urban
3933,174017346,1,0,Woman,60,3,Rural
3934,174017344,1,0,Woman,61,2,Rural
3935,174017341,2,1,Woman,24,8,Rural
3936,174017290,1,1,Woman,23,5,Rural
3937,174017255,2,1,Woman,51,18,Urban
3938,174017249,1,0,Man,60,1,Rural
3939,174017248,2,1,Woman,36,6,Rural
3940,174017243,2,1,Man,71,10,Rural
3941,174016645,2,1,Woman,39,3,Rural
3942,174016637,1,1,Woman,54,3,Rural
3943,174016629,2,1,Woman,30,4,Rural
3944,174016316,2,0,Man,65,5,Rural
3945,174016312,2,1,Woman,24,3,Rural
3946,174016237,3,1,Woman,29,5,Rural
3947,174016231,2,0,Woman,30,5,Rural
3948,174016219,2,0,Man,51,5,Rural
3949,174016151,1,0,Man,40,8,Rural
3950,174016148,1,0,Man,44,5,Urban
3951,174016141,1,0,Man,67,8,Rural
3952,174016113,2,0,Man,48,5,Rural
3953,174016107,2,1,Woman,60,5,Rural
3954,174016063,2,1,Woman,23,2,Rural
3955,174015630,2,1,Man,52,4,Urban
3956,174015626,2,1,Woman,73,5,Rural
3957,174015622,3,0,Woman,40,5,Rural
3958,174015512,2,0,Woman,16,3,Rural
3959,174015432,1,1,Man,53,5,Rural
3960,174015421,2,0,Woman,34,6,Rural
3961,174015411,2,1,Man,49,6,Rural
3962,174015389,1,0,Woman,49,6,Urban
3963,174015386,1,0,Man,50,4,Urban
3964,174015384,2,1,Woman,27,3,Rural
3965,174015380,2,1,Woman,58,3,Rural
3966,174014989,3,1,Woman,46,6,Rural
3967,174014984,2,0,Woman,75,5,Rural
3968,174014978,2,1,Man,38,4,Rural
3969,174013288,2,1,Man,38,3,Rural
3970,174013283,2,1,Woman,59,5,Rural
3971,174013277,2,1,Man,65,7,Rural
3972,174011995,2,0,Woman,38,3,Rural
3973,174011160,2,1,Woman,44,4,Rural
3974,174011155,2,1,Woman,42,7,Rural
3975,174011152,1,0,Man,75,1,Rural
3976,174011139,1,0,Man,45,2,Rural
3977,174011136,1,0,Woman,70,2,Rural
3978,174011132,1,0,Woman,46,5,Rural
3979,174011126,2,1,Man,62,4,Rural
3980,174010978,1,1,Woman,30,10,Rural
3981,174010966,2,1,Woman,26,4,Urban
3982,174010959,1,0,Man,34,3,Rural
3983,174010958,2,1,Woman,30,5,Rural
3984,174010951,2,1,Man,56,7,Rural
3985,174010945,2,1,Woman,30,4,Rural
3986,174010940,2,1,Woman,26,2,Rural
3987,174010933,2,0,Woman,59,7,Rural
3988,174010921,2,1,Man,50,1,Rural
3989,174010908,1,1,Man,40,5,Rural
3990,174010895,1,1,Man,46,2,Rural
3991,174010857,1,0,Woman,68,5,Rural
3992,174010841,1,1,Man,20,5,Rural
3993,174010825,2,0,Man,72,2,Rural
3994,174010785,1,0,Man,52,3,Rural
3995,174010774,2,1,Man,29,4,Rural
3996,174010766,2,1,Man,42,4,Rural
3997,174010759,2,0,Woman,24,7,Rural
3998,174010696,2,1,Man,29,4,Rural
3999,174010690,2,1,Man,52,4,Rural
4000,174010687,1,1,Man,34,8,Rural
4001,174611828,3,1,Man,39,6,Rural
4002,174008716,1,1,Woman,45,5,Urban
4003,174008702,2,1,Woman,45,4,Rural
4004,174008696,1,1,Man,28,6,Rural
4005,174611562,2,1,Woman,54,2,Rural
4006,174611554,1,1,Woman,40,2,Rural
4007,174007921,2,1,Man,33,4,Urban
4008,174007909,1,1,Woman,48,2,Rural
4009,174007895,2,1,Woman,21,5,Rural
4010,174007879,2,0,Man,44,2,Rural
4011,174007681,1,1,Man,17,8,Urban
4012,174007676,1,1,Woman,44,6,Rural
4013,174007672,1,0,Woman,55,5,Rural
4014,174007667,1,1,Woman,56,6,Rural
4015,174002870,1,1,Man,69,2,Urban
4016,174002866,2,0,Man,58,5,Urban
4017,174002863,1,1,Man,50,5,Urban
4018,174002860,1,1,Man,63,2,Urban
4019,174002857,1,1,Woman,30,3,Urban
4020,174002716,2,1,Woman,50,4,Urban
4021,174002705,2,1,Man,55,7,Urban
4022,174002697,1,0,Man,57,5,Urban
4023,174002684,1,1,Woman,18,12,Urban
4024,174001932,1,0,Woman,50,5,Rural
4025,174001811,1,1,Woman,36,0,Urban
4026,174001796,2,1,Woman,38,5,Urban
4027,174001744,2,0,Man,88,1,Urban
4028,174001728,2,0,Woman,28,5,Urban
4029,174001404,2,0,Man,55,5,Urban
4030,174001392,1,0,Woman,35,8,Urban
4031,174001369,2,0,Woman,76,3,Urban
4032,174001357,1,0,Man,38,5,Urban
4033,174001323,2,0,Woman,87,5,Urban
4034,174001311,1,1,Woman,24,6,Urban
4035,174001306,1,1,Man,26,7,Rural
4036,173999288,2,1,Woman,37,4,Urban
4037,173999284,2,0,Woman,62,4,Urban
4038,173985314,1,1,Woman,58,3,Urban
4039,173984747,1,1,Woman,22,3,Urban
4040,173984364,1,0,Woman,29,6,Urban
4041,173980257,2,0,Woman,25,5,Urban
4042,173980253,1,1,Woman,56,1,Urban
4043,173977114,2,0,Woman,48,3,Rural
4044,173977108,1,1,Woman,35,4,Rural
4045,173965074,1,1,Woman,37,5,Urban
4046,173964746,2,1,Woman,38,10,Urban
4047,173964125,1,0,Woman,67,7,Urban
4048,173949311,1,0,Woman,39,2,Rural
4049,173935376,2,0,Woman,36,4,Rural
4050,173926779,2,0,Man,49,7,Rural
4051,173914448,2,0,Woman,66,6,Rural
4052,173914443,1,1,Woman,50,2,Rural
4053,173914363,2,0,Woman,45,1,Rural
4054,173904479,2,0,Man,59,3,Rural
4055,173899795,1,1,Man,29,6,Rural
4056,173899790,2,0,Woman,49,4,Rural
4057,174039188,1,0,Woman,73,3,Urban
4058,174613398,1,0,Woman,30,3,Rural
4059,175668073,2,0,Woman,24,4,Rural
4060,175668077,2,1,Man,29,4,Rural
4061,173767236,1,0,Man,68,2,Rural
4062,173767233,2,1,Woman,28,6,Rural
4063,173767227,3,0,Man,31,5,Rural
4064,173767219,2,1,Man,25,4,Rural
4065,173767213,3,0,Woman,27,4,Rural
4066,173761006,1,1,Man,28,9,Rural
4067,173761003,2,0,Woman,42,6,Rural
4068,173760998,1,0,Man,48,6,Rural
4069,173760996,1,1,Man,49,8,Rural
4070,173760989,2,0,Man,45,2,Rural
4071,173759150,2,0,Man,38,5,Urban
4072,173759147,1,0,Woman,33,3,Rural
4073,173759145,1,0,Woman,55,3,Rural
4074,173759141,2,0,Man,67,5,Rural
4075,173757559,2,1,Woman,25,4,Urban
4076,173757555,2,0,Man,65,4,Rural
4077,173754775,1,1,Man,27,5,Rural
4078,173754769,1,1,Man,62,7,Rural
4079,173754761,2,0,Woman,36,7,Rural
4080,173754755,2,0,Woman,37,5,Rural
4081,173754746,2,1,Man,40,6,Rural
4082,173750681,1,1,Woman,22,3,Urban
4083,173750677,1,2,Man,40,3,Urban
4084,173749872,1,1,Woman,27,3,Rural
4085,173749871,3,0,Woman,57,9,Rural
4086,173748727,2,0,Woman,36,3,Rural
4087,173748724,2,0,Woman,50,3,Rural
4088,173748719,1,0,Man,42,3,Rural
4089,173748716,2,0,Man,32,3,Rural
4090,173746929,1,0,Man,68,4,Urban
4091,173746928,1,1,Man,50,5,Urban
4092,173746927,2,0,Woman,32,4,Urban
4093,173746926,1,0,Woman,36,3,Urban
4094,173746925,1,0,Woman,59,2,Urban
4095,173746924,2,0,Woman,60,2,Urban
4096,173746922,1,0,Woman,45,3,Urban
4097,173746921,2,1,Woman,68,5,Urban
4098,173746920,1,1,Woman,20,6,Urban
4099,173746919,1,0,Woman,70,3,Urban
4100,173746913,2,0,Woman,36,4,Urban
4101,173746912,1,1,Man,55,8,Urban
4102,173746908,2,1,Woman,43,3,Urban
4103,173746907,1,0,Woman,72,3,Urban
4104,173746905,2,0,Woman,47,3,Urban
4105,173744300,2,1,Woman,54,6,Rural
4106,173744299,2,0,Woman,28,4,Rural
4107,173744298,1,1,Woman,18,2,Rural
4108,173744297,1,0,Woman,44,5,Rural
4109,173744296,3,1,Woman,49,8,Rural
4110,173744295,1,2,Woman,26,3,Rural
4111,173742933,1,0,Woman,30,3,Rural
4112,173742932,1,0,Man,60,1,Rural
4113,173742931,1,0,Man,72,2,Rural
4114,173742929,1,0,Man,27,3,Rural
4115,173742928,1,0,Man,43,4,Rural
4116,173741669,1,0,Man,65,4,Rural
4117,173741667,3,0,Man,53,5,Rural
4118,173740656,1,0,Man,52,9,Rural
4119,173740654,2,0,Woman,33,3,Rural
4120,173740652,2,1,Man,50,3,Rural
4121,173740645,2,0,Man,29,2,Rural
4122,173740643,2,0,Woman,47,5,Rural
4123,173740456,2,0,Woman,26,4,Rural
4124,173740455,1,0,Woman,40,10,Rural
4125,173740453,2,0,Woman,51,2,Rural
4126,173740451,1,0,Man,61,1,Rural
4127,173740450,1,1,Woman,37,4,Rural
4128,173740449,1,0,Man,37,4,Rural
4129,173739515,2,1,Man,60,6,Rural
4130,173739511,1,1,Woman,52,6,Rural
4131,173739460,1,1,Woman,40,3,Rural
4132,173739458,1,1,Woman,22,1,Rural
4133,173739457,1,0,Woman,30,2,Rural
4134,173739455,1,1,Woman,28,4,Rural
4135,173739452,1,1,Man,20,2,Rural
4136,173739450,1,0,Woman,52,7,Rural
4137,173739447,1,0,Man,66,4,Rural
4138,173739445,1,1,Woman,24,2,Rural
4139,173738545,1,1,Man,19,4,Rural
4140,173738533,2,0,Woman,64,4,Rural
4141,173738529,1,1,Woman,21,2,Rural
4142,173738518,2,1,Woman,47,5,Rural
4143,173738288,1,1,Man,43,6,Urban
4144,173738285,2,0,Man,64,5,Rural
4145,173738280,3,0,Woman,26,10,Rural
4146,173738277,1,0,Woman,32,7,Rural
4147,173738275,2,0,Woman,46,8,Rural
4148,173738083,2,1,Woman,35,7,Rural
4149,173738080,1,1,Woman,28,3,Rural
4150,173738079,1,0,Woman,49,6,Rural
4151,173738075,1,0,Woman,44,7,Rural
4152,173738074,2,1,Man,61,6,Rural
4153,173737798,1,0,Woman,48,5,Rural
4154,173737797,2,0,Woman,78,3,Rural
4155,173737796,1,0,Woman,38,4,Rural
4156,173737795,1,0,Woman,25,5,Rural
4157,173737793,1,0,Man,50,6,Rural
4158,173737779,1,1,Woman,24,4,Rural
4159,173737778,2,0,Woman,40,8,Rural
4160,173737773,2,0,Woman,65,8,Rural
4161,173737770,2,0,Woman,53,3,Rural
4162,173737769,2,1,Woman,32,4,Rural
4163,173737764,3,0,Man,41,5,Rural
4164,173737762,3,0,Woman,41,5,Rural
4165,173737761,3,1,Woman,37,6,Rural
4166,173737759,3,0,Man,35,7,Rural
4167,173737757,3,0,Woman,36,4,Rural
4168,173737738,2,0,Woman,25,6,Urban
4169,173737733,1,1,Woman,30,4,Urban
4170,173737730,1,0,Woman,20,6,Urban
4171,173737726,1,0,Man,27,4,Urban
4172,173737721,1,0,Woman,46,3,Urban
4173,173736811,2,0,Woman,40,5,Urban
4174,173736810,1,0,Woman,51,5,Urban
4175,173736809,1,0,Woman,44,5,Urban
4176,173736808,1,0,Woman,62,3,Urban
4177,173736807,1,0,Woman,45,7,Urban
4178,173736793,1,0,Woman,59,2,Rural
4179,173736792,2,0,Man,30,6,Rural
4180,173736790,2,0,Woman,19,6,Rural
4181,173736788,1,0,Man,33,5,Rural
4182,173736787,1,0,Man,54,3,Rural
4183,173736785,1,0,Woman,30,7,Rural
4184,173736784,2,0,Woman,47,4,Rural
4185,173736783,2,0,Woman,46,3,Rural
4186,173736782,2,0,Woman,34,4,Rural
4187,173736778,1,0,Woman,58,2,Rural
4188,173736776,1,1,Woman,22,3,Rural
4189,173736774,1,0,Man,32,7,Rural
4190,173736773,2,1,Man,45,7,Rural
4191,173736772,2,1,Man,40,5,Rural
4192,173730975,1,0,Woman,88,3,Rural
4193,173730973,1,0,Woman,49,2,Rural
4194,173730972,2,0,Woman,21,6,Rural
4195,173730970,1,0,Woman,76,8,Rural
4196,173730968,2,0,Man,68,5,Rural
4197,173730920,2,0,Man,80,2,Rural
4198,173730919,1,0,Man,65,8,Rural
4199,173730916,1,0,Woman,63,15,Rural
4200,173730915,2,0,Woman,55,9,Rural
4201,173730914,2,1,Man,31,3,Rural
4202,173730912,1,0,Man,51,6,Rural
4203,173730910,2,0,Woman,28,9,Rural
4204,173730907,2,1,Woman,46,4,Rural
4205,173730904,2,1,Man,35,7,Rural
4206,173730902,1,1,Woman,50,3,Rural
4207,174606391,1,0,Woman,27,3,Rural
4208,173714527,2,1,Woman,32,4,Rural
4209,173713516,1,0,Woman,70,0,Urban
4210,173711809,1,0,Woman,28,3,Urban
4211,173711804,1,1,Woman,33,3,Urban
4212,173706002,1,1,Woman,53,3,Rural
4213,173705994,2,1,Man,36,6,Rural
4214,173705990,2,1,Man,61,2,Rural
4215,173705986,1,1,Man,39,4,Rural
4216,173705982,2,0,Man,76,1,Rural
4217,173703709,1,0,Woman,19,6,Rural
4218,173703707,1,1,Woman,22,5,Rural
4219,173703703,1,0,Woman,71,3,Rural
4220,173703702,2,0,Woman,28,8,Rural
4221,173703701,2,1,Woman,23,4,Rural
4222,173703700,2,0,Man,85,2,Rural
4223,173703698,2,1,Woman,53,3,Rural
4224,173703696,1,1,Woman,34,3,Rural
4225,173703694,1,1,Man,22,4,Rural
4226,173703693,1,0,Woman,29,3,Rural
4227,173703690,2,0,Woman,27,11,Rural
4228,173693706,2,1,Man,24,4,Urban
4229,173693698,1,1,Man,25,4,Urban
4230,173693690,1,0,Man,53,5,Rural
4231,173689122,3,1,Man,36,4,Rural
4232,173689115,2,1,Woman,54,5,Rural
4233,173689111,2,1,Man,36,4,Rural
4234,173674215,2,0,Man,62,4,Urban
4235,173674209,1,0,Man,48,5,Rural
4236,173651180,2,0,Woman,27,4,Rural
4237,173651178,1,0,Woman,74,1,Rural
4238,173651176,2,1,Man,20,3,Rural
4239,173651174,1,0,Woman,36,3,Rural
4240,173651171,1,0,Man,30,2,Rural
4241,173651169,2,1,Woman,52,5,Rural
4242,173651168,2,0,Woman,54,5,Rural
4243,173651166,1,0,Woman,34,4,Rural
4244,173651163,2,0,Woman,40,2,Rural
4245,173651162,2,0,Woman,63,2,Rural
4246,173651161,2,1,Woman,66,7,Rural
4247,173651160,2,1,Woman,50,11,Rural
4248,173736791,2,0,Woman,18,5,Rural
4249,173576322,1,0,Woman,67,5,Rural
4250,173576276,2,0,Woman,48,11,Rural
4251,173576259,2,0,Woman,43,6,Rural
4252,173576252,2,0,Man,19,5,Rural
4253,173576232,3,0,Woman,30,8,Rural
4254,173575263,3,1,Woman,35,4,Rural
4255,173571844,1,0,Man,28,2,Rural
4256,173571843,2,0,Man,28,2,Rural
4257,173571842,2,0,Man,60,4,Rural
4258,173570856,1,0,Man,23,3,Rural
4259,173570854,1,0,Woman,18,7,Rural
4260,173570853,2,0,Woman,23,4,Rural
4261,173570851,3,0,Man,77,3,Rural
4262,173570850,1,0,Man,65,8,Rural
4263,173570527,1,0,Woman,83,1,Rural
4264,173570526,1,1,Man,25,4,Rural
4265,173570525,2,0,Man,75,1,Rural
4266,173570524,1,0,Woman,53,1,Rural
4267,173570522,2,0,Woman,44,10,Rural
4268,173570473,3,0,Man,46,9,Rural
4269,173570471,2,0,Woman,70,3,Rural
4270,173570470,3,2,Woman,30,6,Rural
4271,173570469,3,0,Man,59,7,Rural
4272,173570468,3,0,Woman,49,5,Rural
4273,173570082,1,0,Man,50,5,Rural
4274,173570078,1,0,Man,30,10,Rural
4275,173570074,1,1,Woman,25,8,Rural
4276,173570071,2,0,Woman,37,8,Rural
4277,173570069,1,1,Man,40,6,Rural
4278,173569162,2,0,Woman,53,3,Rural
4279,173569161,2,0,Woman,54,3,Rural
4280,173569159,2,0,Woman,65,3,Rural
4281,173569158,2,0,Woman,39,3,Rural
4282,173569155,1,0,Man,83,7,Rural
4283,173569141,1,0,Woman,28,1,Rural
4284,173569140,1,0,Man,60,2,Rural
4285,173569139,1,0,Woman,48,3,Rural
4286,173569138,1,0,Man,50,2,Rural
4287,173569137,1,0,Woman,32,3,Rural
4288,173568858,1,0,Woman,69,6,Rural
4289,173568854,2,0,Man,73,1,Rural
4290,173568853,1,0,Woman,34,6,Rural
4291,173568850,1,0,Woman,25,4,Rural
4292,173568849,1,1,Woman,63,2,Rural
4293,173568845,1,1,Woman,23,4,Rural
4294,173568844,1,0,Woman,32,4,Rural
4295,173568843,1,1,Woman,52,3,Rural
4296,173568841,1,0,Woman,58,1,Rural
4297,173568132,2,0,Woman,48,3,Rural
4298,173568131,2,0,Man,77,2,Rural
4299,173567384,1,0,Man,65,12,Rural
4300,173567383,2,1,Man,43,6,Rural
4301,173567381,2,0,Woman,60,7,Rural
4302,173567379,2,0,Woman,19,3,Rural
4303,173567378,2,0,Woman,50,3,Rural
4304,173567377,1,0,Man,43,4,Rural
4305,173567376,2,1,Woman,41,6,Rural
4306,173567375,2,0,Woman,35,3,Rural
4307,173567372,2,1,Man,18,4,Rural
4308,173567370,1,0,Woman,68,3,Rural
4309,173567344,2,0,Man,18,3,Rural
4310,173567343,2,0,Man,47,2,Rural
4311,173567342,2,0,Man,30,2,Rural
4312,173567341,2,1,Man,26,2,Rural
4313,173567340,2,0,Woman,80,2,Rural
4314,173567339,2,1,Woman,46,4,Rural
4315,173567300,2,0,Man,67,4,Rural
4316,173567299,2,1,Man,36,6,Rural
4317,173566386,3,0,Woman,52,2,Urban
4318,173566385,2,0,Woman,24,6,Urban
4319,173566384,4,0,Woman,19,2,Urban
4320,173566382,3,0,Woman,37,6,Urban
4321,173566380,3,0,Woman,25,4,Urban
4322,173566379,3,1,Woman,43,6,Urban
4323,173566378,3,0,Woman,24,4,Urban
4324,173566377,2,0,Man,22,5,Urban
4325,173566353,1,0,Woman,74,3,Rural
4326,173566352,1,0,Man,70,4,Rural
4327,173566350,1,0,Woman,69,3,Rural
4328,173566349,2,0,Woman,23,4,Rural
4329,173566347,1,1,Woman,37,5,Rural
4330,173566344,1,0,Woman,40,5,Rural
4331,173566342,2,1,Woman,41,7,Rural
4332,173566341,1,0,Woman,37,5,Rural
4333,173566340,1,0,Man,80,2,Rural
4334,173566339,1,0,Woman,38,4,Rural
4335,173566337,2,1,Man,29,4,Rural
4336,173566335,1,0,Woman,37,5,Rural
4337,173566333,1,0,Woman,70,2,Rural
4338,173566332,2,1,Woman,37,4,Rural
4339,173566331,1,0,Woman,48,5,Rural
4340,173565313,3,0,Woman,67,2,Rural
4341,173565312,3,0,Man,34,6,Rural
4342,173565310,3,0,Woman,38,7,Rural
4343,173565309,3,0,Woman,53,15,Rural
4344,173565308,3,1,Man,65,5,Rural
4345,173565302,1,1,Man,20,6,Rural
4346,173565301,2,1,Woman,59,8,Rural
4347,173565300,3,1,Woman,23,9,Rural
4348,173565299,3,0,Man,73,6,Rural
4349,173565297,1,1,Woman,50,7,Rural
4350,173564810,1,1,Woman,35,3,Rural
4351,173564808,1,0,Man,18,9,Rural
4352,173564806,1,0,Woman,58,3,Rural
4353,173564805,1,1,Woman,50,6,Rural
4354,173564804,2,2,Woman,39,7,Rural
4355,173564803,2,1,Woman,29,5,Rural
4356,173564801,2,1,Woman,40,3,Rural
4357,173564758,2,1,Woman,35,9,Urban
4358,173564755,1,0,Woman,29,6,Urban
4359,173564753,1,0,Man,28,5,Urban
4360,173564750,1,0,Woman,36,5,Urban
4361,173564749,2,1,Woman,41,10,Urban
4362,173564748,3,0,Man,30,5,Urban
4363,173564747,1,0,Woman,25,3,Urban
4364,173564334,2,0,Man,66,7,Rural
4365,173564333,1,1,Woman,27,7,Rural
4366,173564332,1,0,Woman,51,2,Rural
4367,173564331,1,0,Woman,75,2,Rural
4368,173564330,1,0,Man,52,5,Rural
4369,173561292,1,0,Woman,56,5,Urban
4370,173561291,1,1,Woman,25,3,Urban
4371,173561290,1,0,Man,25,7,Urban
4372,173561289,2,1,Woman,55,9,Urban
4373,173561288,2,0,Woman,43,6,Urban
4374,173561260,1,0,Man,61,2,Urban
4375,173561257,2,0,Man,35,4,Urban
4376,173561253,2,0,Man,40,2,Urban
4377,173561252,2,0,Woman,77,5,Urban
4378,173561251,1,0,Woman,35,6,Urban
4379,173561248,1,1,Woman,24,7,Urban
4380,173561247,1,0,Woman,32,5,Urban
4381,173561245,1,1,Man,35,3,Urban
4382,173561242,1,0,Woman,22,5,Urban
4383,173561237,2,1,Woman,25,5,Urban
4384,173557741,2,2,Woman,60,5,Rural
4385,173557737,1,2,Woman,25,4,Rural
4386,173550475,2,1,Man,37,4,Rural
4387,173550472,2,0,Woman,46,3,Urban
4388,173545780,3,1,Woman,62,7,Rural
4389,173545779,2,0,Woman,50,3,Rural
4390,173545777,2,0,Woman,34,4,Rural
4391,173529186,2,0,Woman,25,6,Rural
4392,173529184,2,0,Woman,38,4,Rural
4393,173529180,2,0,Man,28,6,Rural
4394,173525125,2,0,Woman,23,9,Rural
4395,173525120,1,0,Woman,23,6,Rural
4396,173525118,1,0,Woman,45,10,Rural
4397,173521855,2,0,Woman,34,4,Urban
4398,173521843,3,1,Woman,32,5,Rural
4399,173521835,2,0,Man,72,2,Rural
4400,173425694,2,1,Woman,30,4,Urban
4401,173425693,2,0,Man,69,3,Urban
4402,173425692,2,0,Woman,56,6,Rural
4403,173425691,2,0,Woman,40,3,Rural
4404,173425690,2,0,Woman,40,5,Rural
4405,173425688,3,0,Woman,21,10,Rural
4406,173425685,1,0,Man,60,4,Rural
4407,173425683,1,1,Man,24,4,Rural
4408,173425680,2,0,Woman,79,2,Rural
4409,173425678,1,1,Man,30,2,Rural
4410,173425677,3,0,Woman,47,5,Rural
4411,173422998,2,1,Woman,22,5,Rural
4412,173422995,1,0,Woman,30,4,Rural
4413,173422992,2,0,Woman,81,2,Rural
4414,173422991,3,1,Man,45,6,Rural
4415,173422989,3,1,Man,44,13,Rural
4416,173422986,2,0,Woman,45,6,Rural
4417,173422985,3,1,Man,50,4,Rural
4418,173422984,4,0,Woman,23,5,Rural
4419,173422983,1,0,Man,34,5,Rural
4420,173422981,2,1,Man,44,9,Rural
4421,173422979,2,0,Woman,45,6,Rural
4422,173422976,2,1,Man,23,4,Rural
4423,173422975,3,0,Woman,31,6,Rural
4424,173422030,2,0,Man,62,9,Rural
4425,173422027,1,0,Man,40,4,Rural
4426,173422024,3,0,Woman,22,6,Rural
4427,173422021,2,1,Man,48,4,Rural
4428,173422018,2,0,Woman,65,2,Rural
4429,173422012,1,0,Man,26,4,Rural
4430,173422010,1,1,Woman,22,3,Rural
4431,173422006,1,0,Woman,48,4,Rural
4432,173422004,1,0,Woman,22,4,Rural
4433,173422000,1,1,Woman,42,5,Rural
4434,173420230,2,1,Man,49,4,Rural
4435,173420229,2,1,Man,34,5,Rural
4436,173420224,2,0,Man,54,6,Rural
4437,173420221,2,0,Woman,35,6,Rural
4438,173420218,2,1,Man,49,7,Rural
4439,173420216,1,1,Man,31,5,Rural
4440,173420214,1,1,Woman,20,8,Rural
4441,173420211,1,0,Woman,20,4,Rural
4442,173420208,2,0,Woman,49,7,Rural
4443,173420201,2,1,Man,18,7,Rural
4444,173420192,2,0,Man,59,7,Rural
4445,173415504,1,0,Woman,20,5,Urban
4446,173415503,1,0,Woman,54,4,Urban
4447,173415502,1,0,Woman,27,12,Urban
4448,173415269,1,0,Man,32,2,Rural
4449,173415268,1,0,Man,57,3,Rural
4450,173415267,1,0,Woman,25,3,Rural
4451,173415260,1,0,Woman,62,2,Rural
4452,173415256,1,0,Woman,19,2,Rural
4453,173415255,1,0,Man,45,3,Rural
4454,173415254,1,0,Woman,41,3,Rural
4455,173415252,1,0,Woman,60,3,Rural
4456,173415250,1,0,Woman,33,3,Rural
4457,173415247,1,0,Woman,30,3,Rural
4458,173415246,1,0,Woman,66,3,Rural
4459,173414078,1,0,Man,20,4,Rural
4460,173414077,1,0,Woman,89,2,Rural
4461,173414076,3,0,Woman,38,3,Rural
4462,173414073,1,1,Woman,54,3,Rural
4463,173414072,1,0,Woman,55,5,Urban
4464,173414071,2,0,Man,44,2,Rural
4465,173414070,2,0,Woman,33,6,Urban
4466,173414069,3,0,Man,53,4,Rural
