,_id,CARI_YN,mig_categ,CARI
4377,173561252,0,0,2
4378,173561251,0,0,1
4379,173561248,0,1,1
4380,173561247,0,0,1
4381,173561245,0,1,1
4382,173561242,0,0,1
4383,173561237,0,3,2
4384,173557741,0,,2
4385,173557737,0,,1
4386,173550475,0,1,2
4387,173550472,0,0,2
4388,173545780,1,1,3
4389,173545779,0,0,2
4390,173545777,0,0,2
4391,173529186,0,0,2
4392,173529184,0,0,2
4393,173529180,0,0,2
4394,173525125,0,0,2
4395,173525120,0,0,1
4396,173525118,0,0,1
4397,173521855,0,0,2
4398,173521843,1,1,3
4399,173521835,0,0,2
4400,173425694,0,2,2
4401,173425693,0,0,2
4402,173425692,0,0,2
4403,173425691,0,0,2
4404,173425690,0,0,2
4405,173425688,1,0,3
4406,173425685,0,0,1
4407,173425683,0,2,1
4408,173425680,0,0,2
4409,173425678,0,1,1
4410,173425677,1,0,3
4411,173422998,0,1,2
4412,173422995,0,0,1
4413,173422992,0,0,2
4414,173422991,1,1,3
4415,173422989,1,3,3
4416,173422986,0,0,2
4417,173422985,1,1,3
4418,173422984,1,0,4
4419,173422983,0,0,1
4420,173422981,0,3,2
4421,173422979,0,0,2
4422,173422976,0,1,2
4423,173422975,1,0,3
4424,173422030,0,0,2
4425,173422027,0,0,1
4426,173422024,1,0,3
4427,173422021,0,1,2
4428,173422018,0,0,2
4429,173422012,0,0,1
4430,173422010,0,1,1
4431,173422006,0,0,1
4432,173422004,0,0,1
4433,173422000,0,1,1
4434,173420230,0,1,2
4435,173420229,0,1,2
4436,173420224,0,0,2
4437,173420221,0,0,2
4438,173420218,0,1,2
4439,173420216,0,1,1
4440,173420214,0,1,1
4441,173420211,0,0,1
4442,173420208,0,0,2
4443,173420201,0,1,2
4444,173420192,0,0,2
4445,173415504,0,0,1
4446,173415503,0,0,1
4447,173415502,0,0,1
4448,173415269,0,0,1
4449,173415268,0,0,1
4450,173415267,0,0,1
4451,173415260,0,0,1
4452,173415256,0,0,1
4453,173415255,0,0,1
4454,173415254,0,0,1
4455,173415252,0,0,1
4456,173415250,0,0,1
4457,173415247,0,0,1
4458,173415246,0,0,1
4459,173414078,0,0,1
4460,173414077,0,0,1
4461,173414076,1,0,3
4462,173414073,0,2,1
4463,173414072,0,0,1
4464,173414071,0,0,2
4465,173414070,0,0,2
4466,173414069,1,0,3
4467,173414068,0,0,2
4468,173414066,0,1,1
4469,173414065,0,1,1
4470,173413966,0,0,1
4471,173413965,0,1,1
4472,173413964,0,1,1
4473,173412821,1,0,3
4474,173412819,0,0,2
4475,173412818,0,0,2
4476,173412629,0,1,2
4477,173412627,1,1,3
4478,173411991,0,0,1
4479,173411990,0,0,1
4480,173411989,0,0,1
4481,173411988,0,0,1
4482,173411986,0,0,1
4483,173411891,0,0,2
4484,173411889,1,0,3
4485,173411888,0,0,1
4486,173411887,0,0,2
4487,173411886,1,1,3
4488,173411882,1,0,3
4489,173411879,0,0,2
4490,173411878,0,0,1
4491,173411877,0,0,2
4492,173411876,0,0,2
4493,173411875,0,0,2
4494,173411874,0,1,1
4495,173410783,0,0,1
4496,173410782,0,2,1
4497,173410781,0,0,1
4498,173410780,0,2,1
4499,173410778,0,2,2
4500,173410776,0,0,1
4501,173410774,0,0,1
4502,173410524,0,0,2
4503,173410521,0,0,2
4504,173410520,0,0,1
4505,173410517,1,1,3
4506,173410497,1,0,3
4507,173410496,1,0,3
4508,173410495,1,0,3
4509,173410491,1,0,3
4510,173410488,0,0,2
4511,173410480,0,1,2
4512,173410478,1,0,3
4513,173410476,1,1,3
4514,173410475,0,0,2
4515,173410006,0,0,2
4516,173410005,0,0,2
4517,173410003,0,0,1
4518,173410000,0,0,2
4519,173409998,0,0,1
4520,173409655,0,0,1
4521,173409653,0,1,1
4522,173409649,0,0,1
4523,173409646,0,0,1
4524,173409640,0,1,2
4525,173409278,0,0,2
4526,173409276,0,1,1
4527,173409275,0,0,1
4528,173409273,0,0,1
4529,173409271,0,1,2
4530,173409266,0,1,1
4531,173409206,0,0,2
4532,173409205,0,1,1
4533,173409204,0,0,2
4534,173409203,0,0,1
4535,173409201,0,0,2
4536,173409104,0,2,1
4537,173409103,0,0,2
4538,173409100,0,0,1
4539,173409099,0,0,2
4540,173409097,0,0,1
4541,173408957,0,0,2
4542,173408954,0,,2
4543,173408952,0,0,1
4544,173408947,0,1,1
4545,173408319,0,0,1
4546,173408316,0,0,1
4547,173408315,0,1,2
4548,173408312,0,2,2
4549,173407503,0,1,2
4550,173407502,0,3,2
4551,173407501,0,0,2
4552,173407500,0,1,2
4553,173407499,0,0,2
4554,173407498,0,1,2
4555,173407496,0,0,1
4556,173407494,0,1,2
4557,173407491,0,0,1
4558,173407489,0,0,1
4559,173407487,0,0,1
4560,173407485,0,1,2
4561,173407482,1,1,3
4562,173407479,0,0,1
4563,173407477,0,1,2
4564,173407474,0,0,2
4565,173407472,0,1,2
4566,173407470,0,0,1
4567,173407467,0,1,2
4568,173407464,0,0,2
4569,173407459,0,0,2
4570,173406262,0,0,2
4571,173406260,0,0,1
4572,173406257,0,1,1
4573,173406256,0,1,1
4574,173406254,0,0,1
4575,173405926,0,0,1
4576,173405927,0,1,1
4577,173405924,0,0,2
4578,173405923,0,0,1
4579,173405921,0,0,2
4580,173405920,0,1,2
4581,173405919,0,1,2
4582,173405918,0,0,1
4583,173405917,0,1,1
4584,173405916,0,3,2
4585,173405915,0,1,1
4586,173405913,0,1,2
4587,173405912,0,2,2
4588,173405910,0,1,2
4589,173405909,0,1,1
4590,173405563,1,1,3
4591,173405559,1,2,3
4592,173405555,0,1,2
4593,173405552,1,0,3
4594,173405549,1,,3
4595,173405475,0,3,1
4596,173405474,0,0,1
4597,173405471,0,0,1
4598,173405469,0,1,2
4599,173405466,0,1,2
4600,173405252,0,0,2
4601,173405247,0,0,1
4602,173405244,0,1,2
4603,173405241,0,0,2
4604,173405239,0,1,2
4605,173405236,0,0,1
4606,173405231,1,1,3
4607,173404041,1,0,3
4608,173404038,1,0,3
4609,173404037,0,0,2
4610,173404036,1,1,3
4611,173403865,0,0,2
4612,173403862,0,1,2
4613,173403860,0,0,2
4614,173403858,0,1,1
4615,173403856,0,1,1
4616,173403855,0,1,1
4617,173403853,0,1,1
4618,173403851,0,1,1
4619,173402853,0,0,1
4620,173402752,0,1,2
4621,173402750,0,1,2
4622,173402746,0,0,2
4623,173402741,0,0,2
4624,173402737,0,1,2
4625,173402735,1,1,3
4626,173402732,0,0,1
4627,173400044,0,,2
4628,173400043,1,1,3
4629,173400041,0,1,2
4630,173400037,0,0,2
4631,173400035,1,1,3
4632,173400033,0,0,2
4633,173399862,1,1,3
4634,173399855,0,1,2
4635,173399854,0,0,2
4636,173399850,0,1,2
4637,173399849,0,2,1
4638,173398070,0,1,2
4639,173397958,0,1,2
4640,173397943,0,1,2
4641,173397937,0,0,2
4642,173397934,0,0,2
4643,173397932,0,1,1
4644,173397930,0,1,2
4645,173397926,0,0,1
4646,173397697,0,0,1
4647,173395856,0,2,2
4648,173395853,0,0,2
4649,173395850,0,0,2
4650,173395847,0,0,2
4651,173395843,0,0,2
4652,173391188,0,1,1
4653,173390397,0,0,2
4654,173390378,0,0,2
4655,173390341,0,1,2
4656,173390226,0,0,1
4657,173390126,0,0,1
4658,173381983,0,1,1
4659,173381978,0,1,1
4660,173381973,0,0,2
4661,173381969,0,1,1
4662,173381967,0,2,2
4663,173338648,0,0,2
4664,173338642,0,1,2
4665,173304444,0,0,2
4666,173304435,0,1,1
4667,173304429,0,0,2
4668,173304426,0,1,2
4669,173304422,0,1,1
4670,173304417,0,1,1
4671,173221974,0,0,2
4672,173221973,0,0,2
4673,173221971,0,1,2
4674,173221412,0,1,2
4675,173221408,0,1,1
4676,173221406,0,0,1
4677,173221404,0,3,1
4678,173221403,0,,2
4679,173221401,0,0,1
4680,173221400,0,1,1
4681,173220377,0,0,2
4682,173220375,0,0,2
4683,173220371,0,0,2
4684,173220360,0,1,2
4685,173220357,0,1,2
4686,173220355,0,0,2
4687,173220348,0,0,2
4688,173220340,0,0,2
4689,173220333,0,0,2
4690,173220274,1,0,3
4691,173220273,1,0,3
4692,173220270,1,0,3
4693,173220266,0,1,2
4694,173220264,0,0,2
4695,173220262,0,0,2
4696,173220260,0,1,2
4697,173220259,1,3,3
4698,173216373,0,0,1
4699,173216370,0,1,1
4700,173216367,0,1,1
4701,173216365,0,0,1
4702,173216363,0,1,1
4703,173216360,0,1,1
4704,173216320,0,0,2
4705,173216317,0,0,2
4706,173216316,0,1,2
4707,173216312,0,1,1
4708,173216308,0,0,1
4709,173216306,0,0,1
4710,173216304,0,,1
4711,173215807,1,1,3
4712,173215805,1,1,3
4713,173215804,0,0,1
4714,173215803,1,0,3
4715,173215801,1,1,3
4716,173215795,0,1,2
4717,173215794,0,0,2
4718,173215793,0,,1
4719,173215792,0,,2
4720,173215790,0,1,1
4721,173215675,1,0,3
4722,173215673,0,1,2
4723,173215671,1,0,3
4724,173215668,0,1,1
4725,173215666,0,1,1
4726,173215481,0,1,1
4727,173215477,0,1,2
4728,173215474,0,3,2
4729,173215471,0,1,2
4730,173215468,0,3,2
4731,173215413,0,0,2
4732,173215411,0,0,2
4733,173215409,0,0,1
4734,173215407,0,0,1
4735,173215406,0,0,1
4736,173215403,0,0,2
4737,173215401,0,0,2
4738,173215399,0,0,2
4739,173215398,0,1,2
4740,173215396,0,0,1
4741,173215306,0,0,1
4742,173215305,0,0,1
4743,173215304,0,0,1
4744,173215303,0,1,1
4745,173215302,0,1,2
4746,173215223,0,1,2
4747,173215222,0,0,2
4748,173215221,0,3,2
4749,173215218,0,3,1
4750,173215217,0,0,1
4751,173215191,0,2,1
4752,173215189,0,0,2
4753,173215187,0,1,2
4754,173215185,0,0,1
4755,173215183,0,0,1
4756,173215157,0,0,2
4757,173215155,0,0,2
4758,173215153,0,0,1
4759,173215152,0,0,1
4760,173215151,0,0,2
4761,173215069,0,0,1
4762,173215067,0,0,1
4763,173215066,0,0,1
4764,173215065,0,0,1
4765,173215064,0,0,1
4766,173215062,0,0,1
4767,173215060,0,0,1
4768,173215059,0,0,1
4769,173215056,0,1,1
4770,173214694,1,0,3
4771,173214691,0,0,2
4772,173214687,0,0,2
4773,173214684,1,1,3
4774,173214681,0,0,2
4775,173214667,0,2,1
4776,173214662,0,0,2
4777,173214659,0,3,2
4778,173214658,0,1,1
4779,173214656,0,1,1
4780,173214654,0,0,2
4781,173214652,0,0,2
4782,173214648,1,0,3
4783,173214644,0,0,2
4784,173214640,1,2,4
4785,173214435,0,0,2
4786,173214433,1,0,3
4787,173214431,0,1,2
4788,173214430,0,0,2
4789,173214428,0,1,2
4790,173213785,0,0,2
4791,173213783,0,0,1
4792,173213782,0,0,2
4793,173213781,0,1,1
4794,173213780,0,0,2
4795,173213664,0,0,1
4796,173213663,0,0,1
4797,173213661,0,0,1
4798,173213658,1,0,3
4799,173213662,0,0,1
4800,173213295,0,0,2
4801,173213293,0,0,2
4802,173213290,0,0,2
4803,173213289,0,0,2
4804,173212939,0,0,2
4805,173212938,0,0,2
4806,173212934,0,0,2
4807,173212932,0,0,2
4808,173212930,0,0,2
4809,173212928,0,1,1
4810,173212927,0,0,2
4811,173212925,0,0,2
4812,173212769,0,0,1
4813,173212767,0,0,2
4814,173212765,0,0,1
4815,173212764,0,0,1
4816,173212357,0,1,1
4817,173212355,0,1,1
4818,173212353,0,1,2
4819,173212349,0,1,1
4820,173212348,0,0,2
4821,173212346,0,0,2
4822,173206447,0,0,1
4823,173206442,0,1,1
4824,173206433,0,1,2
4825,173206426,0,2,1
4826,173206422,0,0,2
4827,173206415,0,0,1
4828,173206410,0,1,2
4829,173206404,0,1,1
4830,173200007,0,1,1
4831,173200004,0,0,1
4832,173200003,0,1,1
4833,173200000,0,0,1
4834,173199999,0,0,1
4835,173199432,0,0,1
4836,173199428,0,0,2
4837,173199425,1,0,3
4838,173199421,0,1,2
4839,173199418,0,1,1
4840,173199414,0,0,2
4841,173195988,0,1,2
4842,173195984,1,1,3
4843,173195972,0,0,2
4844,173195960,0,1,2
4845,173195954,0,2,1
4846,173193383,0,3,1
4847,173193381,0,0,2
4848,173193376,0,0,2
4849,173193371,1,1,3
4850,173193366,0,0,1
4851,173193358,0,0,2
4852,173405234,0,0,2
4853,172995793,0,1,2
4854,172995788,0,0,2
4855,172995786,0,1,2
4856,172995784,1,2,3
4857,172995774,0,1,2
4858,172995772,0,0,2
4859,172986226,0,0,2
4860,172985531,0,1,2
4861,172985507,0,0,2
4862,172985504,0,0,2
4863,172985493,1,1,3
4864,172985519,0,1,2
4865,172982967,0,2,2
4866,172982962,0,0,1
4867,172982961,0,3,1
4868,172982958,0,0,1
4869,172982956,0,0,1
4870,172982953,0,3,1
4871,172981400,0,1,1
4872,172981398,1,1,3
4873,172981393,0,1,2
4874,172981391,1,1,3
4875,172981384,0,1,2
4876,172977200,0,2,1
4877,172977198,0,3,1
4878,172977197,0,2,1
4879,172977194,0,1,1
4880,172973888,0,0,2
4881,172973884,0,1,2
4882,172973879,0,0,2
4883,172973876,0,1,1
4884,172973875,1,0,3
4885,172973122,0,0,2
4886,172973112,0,0,2
4887,172973109,0,1,2
4888,172973108,0,0,1
4889,172973107,1,0,3
4890,172973106,0,3,2
4891,172973104,0,0,2
4892,172971694,0,1,1
4893,172971066,1,0,3
4894,172971065,1,0,3
4895,172971064,1,1,3
4896,172971062,0,1,2
4897,172971016,0,0,2
4898,172971015,0,1,2
4899,172971014,0,1,2
4900,172970866,0,1,1
4901,172970863,0,1,2
4902,172970860,0,1,2
4903,172970567,0,1,1
4904,172970566,0,1,1
4905,172970565,0,1,2
4906,172969291,0,1,2
4907,172967516,0,1,2
4908,172967513,0,1,2
4909,172966042,0,1,2
4910,172966041,0,1,1
4911,172966040,0,1,2
4912,172966039,0,0,2
4913,172966038,0,0,2
4914,172966036,0,1,2
4915,172965956,0,2,1
4916,172965955,0,1,2
4917,172965954,0,0,1
4918,172965953,0,,1
4919,172965952,0,1,1
4920,172965801,0,0,1
4921,172965800,0,2,2
4922,172965799,0,2,1
4923,172965798,0,0,1
4924,172965797,0,0,2
4925,172965796,0,0,2
4926,172965222,0,1,1
4927,172965219,0,1,2
4928,172965217,0,1,2
4929,172965213,0,3,2
4930,172965209,0,1,2
4931,172964818,0,0,1
4932,172964806,0,0,2
4933,172964797,0,0,2
4934,172964787,0,1,2
4935,172964778,0,0,2
4936,172959504,0,1,1
4937,172959497,0,0,2
4938,174911614,0,1,2
4939,172951910,0,1,1
4940,172951907,0,1,2
4941,172951901,0,1,1
4942,172951899,0,3,1
4943,172951895,0,0,2
4944,172949873,0,0,1
4945,172949870,0,1,1
4946,172949868,0,2,1
4947,172949866,0,0,1
4948,172949865,0,0,1
4949,172947777,0,0,1
4950,172947767,0,0,1
4951,172947728,0,0,2
4952,172945251,0,1,1
4953,172944313,0,0,1
4954,172944310,0,0,2
4955,172944306,0,3,2
4956,172944303,1,0,3
4957,172944299,0,0,2
4958,172921576,0,1,1
4959,174908717,0,1,2
4960,174314990,0,1,2
4961,174898916,0,0,1
4962,174315002,0,1,2
4963,174636696,0,1,1
4964,174636695,0,,2
4965,174314982,0,3,2
4966,175692586,0,0,1
4967,174314994,0,0,2
4968,175692589,0,0,2
4969,175692593,0,0,2
4970,175692594,0,0,2
4971,175692595,1,0,3
4972,175692597,0,0,2
4973,175692599,0,0,2
4974,175692814,0,3,2
4975,175692880,0,1,2
4976,176212262,0,0,2
4977,176212260,1,1,3
4978,176212257,0,0,2
4979,176212294,1,0,3
4980,175693308,0,0,1
4981,175693312,0,0,1
4982,175693315,0,2,2
4983,175700852,0,1,2
4984,176475540,0,0,1
4985,173395840,0,0,2
4986,174344848,0,0,2
4987,174344847,0,1,1
4988,173905231,0,0,1
4989,174925759,0,1,1
4990,174925761,0,1,1
4991,174926561,0,0,2
4992,174926562,0,1,1
4993,174926563,0,0,2
4994,174926565,0,0,1
4995,174925763,0,1,1
4996,174925764,0,0,2
4997,174925765,0,0,1
